Track,Model_Type,Full_Label,Parliament,Scope_Raw,Mundlak,Interaction,Predictor,exp_coef,CI_lo,CI_hi,p_value,N_rows,N_speakers,NB_alpha,Exch_alpha,Formula,Rate_type,GEE_cluster,Timestamp,Mundlak_rate,Mundlak_sentiment,Mundlak_party_status,Mundlak_orientation,Scale_sentiment,Scale_orientation
MUNDLAK,GLM_NB,MUNDLAK_GLM_NB,RS,RS_mundlak,True,,Sentiment_label_float_dev,1.0536,1.0471,1.0602,0.0,180361,534,1.832918,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 48.047898) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GLM_NB,MUNDLAK_GLM_NB,RS,RS_mundlak,True,,Party_status_mean,1.5471,1.4831,1.6139,0.0,180361,534,1.832918,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 48.047898) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GLM_NB,MUNDLAK_GLM_NB,RS,RS_mundlak,True,,Party_status_dev,1.2103,1.0059,1.4562,0.0432,180361,534,1.832918,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 48.047898) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GLM_NB,MUNDLAK_GLM_NB,RS,RS_mundlak,True,,Party_orientation_float_mean,1.0584,1.0457,1.0713,0.0,180361,534,1.832918,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 48.047898) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GLM_NB,MUNDLAK_GLM_NB,RS,RS_mundlak,True,,Party_orientation_float_dev,0.7829,0.7238,0.8469,0.0,180361,534,1.832918,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 48.047898) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Exch,BASE_GEE_NB_Exch,global,global_baseline,False,,Intercept,0.0885,0.0757,0.1033,0.0,1001787,1561,1.567162,0.0700,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Exch,BASE_GEE_NB_Exch,global,global_baseline,False,,Speaker_gender[T.M],0.5553,0.4747,0.6496,0.0,1001787,1561,1.567162,0.0700,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Exch,BASE_GEE_NB_Exch,global,global_baseline,False,,C(Lang)[T.HR],0.3694,0.3099,0.4404,0.0,1001787,1561,1.567162,0.0700,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Exch,BASE_GEE_NB_Exch,global,global_baseline,False,,C(Lang)[T.PL],1.2625,1.0906,1.4614,0.0018,1001787,1561,1.567162,0.0700,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Exch,BASE_GEE_NB_Exch,global,global_baseline,False,,C(Lang)[T.RS],0.3233,0.2758,0.379,0.0,1001787,1561,1.567162,0.0700,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Exch,BASE_GEE_NB_Exch,global,global_baseline,False,,I((Speaker_age_at_session - 49.656757) / 10),0.8105,0.7656,0.8581,0.0,1001787,1561,1.567162,0.0700,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Exch,BASE_GEE_NB_Exch,global,global_baseline,False,,scale(speech_rate_syll),0.6289,0.6168,0.6413,0.0,1001787,1561,1.567162,0.0700,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Exch,BASE_GEE_NB_Exch,global,global_baseline,False,,Sentiment_label_float,1.0496,1.0439,1.0552,0.0,1001787,1561,1.567162,0.0700,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Exch,BASE_GEE_NB_Exch,global,global_baseline,False,,Party_status,0.9554,0.8802,1.037,0.2748,1001787,1561,1.567162,0.0700,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Exch,BASE_GEE_NB_Exch,global,global_baseline,False,,Party_orientation_float,0.982,0.9334,1.0333,0.4849,1001787,1561,1.567162,0.0700,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Indep,BASE_GEE_NB_Indep,global,global_baseline,False,,Intercept,0.0729,0.0615,0.0866,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Indep,BASE_GEE_NB_Indep,global,global_baseline,False,,Speaker_gender[T.M],0.6365,0.5626,0.7202,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Indep,BASE_GEE_NB_Indep,global,global_baseline,False,,C(Lang)[T.HR],0.5486,0.4636,0.6492,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Indep,BASE_GEE_NB_Indep,global,global_baseline,False,,C(Lang)[T.PL],1.2068,0.9973,1.4605,0.0534,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Indep,BASE_GEE_NB_Indep,global,global_baseline,False,,C(Lang)[T.RS],0.3736,0.3087,0.4522,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Indep,BASE_GEE_NB_Indep,global,global_baseline,False,,I((Speaker_age_at_session - 49.656757) / 10),0.8366,0.7896,0.8865,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Indep,BASE_GEE_NB_Indep,global,global_baseline,False,,scale(speech_rate_syll),0.6434,0.6246,0.6627,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Indep,BASE_GEE_NB_Indep,global,global_baseline,False,,Sentiment_label_float,1.0606,1.0494,1.0718,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Indep,BASE_GEE_NB_Indep,global,global_baseline,False,,Party_status,0.7913,0.6944,0.9018,0.0004,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GEE_NB_Indep,BASE_GEE_NB_Indep,global,global_baseline,False,,Party_orientation_float,1.0291,0.983,1.0773,0.2205,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB_Cluster,BASE_GLM_NB_Cluster,global,global_baseline,False,,Intercept,0.0729,0.0609,0.0873,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB_Cluster,BASE_GLM_NB_Cluster,global,global_baseline,False,,Speaker_gender[T.M],0.6365,0.5608,0.7225,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB_Cluster,BASE_GLM_NB_Cluster,global,global_baseline,False,,C(Lang)[T.HR],0.5486,0.4618,0.6517,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB_Cluster,BASE_GLM_NB_Cluster,global,global_baseline,False,,C(Lang)[T.PL],1.2068,0.9967,1.4613,0.0541,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB_Cluster,BASE_GLM_NB_Cluster,global,global_baseline,False,,C(Lang)[T.RS],0.3736,0.3086,0.4523,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB_Cluster,BASE_GLM_NB_Cluster,global,global_baseline,False,,I((Speaker_age_at_session - 49.656757) / 10),0.8366,0.7896,0.8864,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB_Cluster,BASE_GLM_NB_Cluster,global,global_baseline,False,,scale(speech_rate_syll),0.6434,0.6234,0.6641,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB_Cluster,BASE_GLM_NB_Cluster,global,global_baseline,False,,Sentiment_label_float,1.0606,1.0492,1.072,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB_Cluster,BASE_GLM_NB_Cluster,global,global_baseline,False,,Party_status,0.7913,0.6939,0.9024,0.0005,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB_Cluster,BASE_GLM_NB_Cluster,global,global_baseline,False,,Party_orientation_float,1.0291,0.9812,1.0793,0.2385,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB,BASE_GLM_NB,global,global_baseline,False,,Intercept,0.0729,0.072,0.0739,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB,BASE_GLM_NB,global,global_baseline,False,,Speaker_gender[T.M],0.6365,0.6309,0.6422,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB,BASE_GLM_NB,global,global_baseline,False,,C(Lang)[T.HR],0.5486,0.5426,0.5547,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB,BASE_GLM_NB,global,global_baseline,False,,C(Lang)[T.PL],1.2068,1.1902,1.2237,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB,BASE_GLM_NB,global,global_baseline,False,,C(Lang)[T.RS],0.3736,0.3683,0.3791,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB,BASE_GLM_NB,global,global_baseline,False,,I((Speaker_age_at_session - 49.656757) / 10),0.8366,0.833,0.8402,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB,BASE_GLM_NB,global,global_baseline,False,,scale(speech_rate_syll),0.6434,0.6405,0.6463,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB,BASE_GLM_NB,global,global_baseline,False,,Sentiment_label_float,1.0606,1.0583,1.0629,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB,BASE_GLM_NB,global,global_baseline,False,,Party_status,0.7913,0.7837,0.799,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
BASE,GLM_NB,BASE_GLM_NB,global,global_baseline,False,,Party_orientation_float,1.0291,1.0256,1.0325,0.0,1001787,1561,1.567162,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.656757) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + C(Lang),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Exch,MUNDLAK_GEE_NB_Exch,PL,PL_mundlak,True,,Intercept,0.0652,0.0491,0.0866,0.0,117305,342,1.206905,0.2485,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Exch,MUNDLAK_GEE_NB_Exch,PL,PL_mundlak,True,,Speaker_gender[T.M],1.0202,0.8211,1.2676,0.8569,117305,342,1.206905,0.2485,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Exch,MUNDLAK_GEE_NB_Exch,PL,PL_mundlak,True,,I((Speaker_age_at_session - 51.186846) / 10),1.1001,1.0109,1.1972,0.027,117305,342,1.206905,0.2485,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Exch,MUNDLAK_GEE_NB_Exch,PL,PL_mundlak,True,,scale(speech_rate_syll_mean),1.0632,0.9619,1.1752,0.23,117305,342,1.206905,0.2485,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Exch,MUNDLAK_GEE_NB_Exch,PL,PL_mundlak,True,,scale(speech_rate_syll_dev),0.6541,0.6391,0.6695,0.0,117305,342,1.206905,0.2485,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Exch,MUNDLAK_GEE_NB_Exch,PL,PL_mundlak,True,,Sentiment_label_float_mean,0.8955,0.7371,1.0878,0.2661,117305,342,1.206905,0.2485,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Exch,MUNDLAK_GEE_NB_Exch,PL,PL_mundlak,True,,Sentiment_label_float_dev,1.0251,1.0183,1.0319,0.0,117305,342,1.206905,0.2485,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Exch,MUNDLAK_GEE_NB_Exch,PL,PL_mundlak,True,,Party_status_mean,1.0177,0.7511,1.379,0.9098,117305,342,1.206905,0.2485,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Exch,MUNDLAK_GEE_NB_Exch,PL,PL_mundlak,True,,Party_orientation_float_mean,1.0588,0.9558,1.1728,0.2739,117305,342,1.206905,0.2485,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Exch,MUNDLAK_GEE_NB_Exch,PL,PL_mundlak,True,,Party_orientation_float_dev,1.3511,1.3215,1.3813,0.0,117305,342,1.206905,0.2485,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Indep,MUNDLAK_GEE_NB_Indep,PL,PL_mundlak,True,,Intercept,0.0464,0.0338,0.0637,0.0,117305,342,1.206905,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Indep,MUNDLAK_GEE_NB_Indep,PL,PL_mundlak,True,,Speaker_gender[T.M],1.1199,0.8368,1.4988,0.4462,117305,342,1.206905,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Indep,MUNDLAK_GEE_NB_Indep,PL,PL_mundlak,True,,I((Speaker_age_at_session - 51.186846) / 10),0.9484,0.8639,1.0411,0.2654,117305,342,1.206905,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Indep,MUNDLAK_GEE_NB_Indep,PL,PL_mundlak,True,,scale(speech_rate_syll_mean),0.8879,0.7943,0.9925,0.0363,117305,342,1.206905,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Indep,MUNDLAK_GEE_NB_Indep,PL,PL_mundlak,True,,scale(speech_rate_syll_dev),0.6069,0.5911,0.6231,0.0,117305,342,1.206905,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Indep,MUNDLAK_GEE_NB_Indep,PL,PL_mundlak,True,,Sentiment_label_float_mean,1.0716,0.8368,1.3723,0.5836,117305,342,1.206905,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
MUNDLAK,GEE_NB_Indep,MUNDLAK_GEE_NB_Indep,PL,PL_mundlak,True,,Sentiment_label_float_dev,1.0299,1.0187,1.0413,0.0,117305,342,1.206905,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll_mean) + scale(speech_rate_syll_dev) + Sentiment_label_float_mean + Sentiment_label_float_dev + Party_status_mean + Party_status_dev + Party_orientation_float_mean + Party_orientation_float_dev,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
